SUBDIVISION,YEAR,ANNUAL PRECIPITATION,QUARTER,PRECIPITATION,SEVERITY,TERRAIN,CLIMATE
COASTAL KARNATAKA,1996,3188.9,Jan-Feb,0.3,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1996,3188.9,Mar-May,46.9,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1996,3188.9,Jun-Sep,2816.8,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1996,3188.9,Oct-Dec,324.9,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1997,3953.6,Jan-Feb,0.7,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1997,3953.6,Mar-May,59.5,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1997,3953.6,Jun-Sep,3575.8,2,Coastal,Rainy Tropical
COASTAL KARNATAKA,1997,3953.6,Oct-Dec,317.5,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1998,3707.9,Jan-Feb,0,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1998,3707.9,Mar-May,80,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1998,3707.9,Jun-Sep,3265.1,2,Coastal,Rainy Tropical
COASTAL KARNATAKA,1998,3707.9,Oct-Dec,362.9,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1999,3779.9,Jan-Feb,0.4,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1999,3779.9,Mar-May,343,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,1999,3779.9,Jun-Sep,3084.9,1,Coastal,Rainy Tropical
COASTAL KARNATAKA,1999,3779.9,Oct-Dec,351.5,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2000,3351.3,Jan-Feb,15.5,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2000,3351.3,Mar-May,243,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2000,3351.3,Jun-Sep,2903.3,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2000,3351.3,Oct-Dec,189.6,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2001,3111.6,Jan-Feb,1,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2001,3111.6,Mar-May,228.7,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2001,3111.6,Jun-Sep,2663.1,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2001,3111.6,Oct-Dec,218.9,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2002,2793.1,Jan-Feb,11.8,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2002,2793.1,Mar-May,195.3,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2002,2793.1,Jun-Sep,2205,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2002,2793.1,Oct-Dec,381,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2003,3071.9,Jan-Feb,3.8,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2003,3071.9,Mar-May,55.9,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2003,3071.9,Jun-Sep,2817.9,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2003,3071.9,Oct-Dec,194.4,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2004,3070,Jan-Feb,0.1,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2004,3070,Mar-May,360.3,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2004,3070,Jun-Sep,2552.8,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2004,3070,Oct-Dec,156.8,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2005,3470.9,Jan-Feb,0.6,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2005,3470.9,Mar-May,117.5,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2005,3470.9,Jun-Sep,3147.2,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2005,3470.9,Oct-Dec,205.6,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2006,3837.3,Jan-Feb,1,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2006,3837.3,Mar-May,366.3,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2006,3837.3,Jun-Sep,3160.6,1,Coastal,Rainy Tropical
COASTAL KARNATAKA,2006,3837.3,Oct-Dec,309.4,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2007,3860.2,Jan-Feb,0,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2007,3860.2,Mar-May,101.9,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2007,3860.2,Jun-Sep,3567.2,2,Coastal,Rainy Tropical
COASTAL KARNATAKA,2007,3860.2,Oct-Dec,191.1,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2008,3206.4,Jan-Feb,14.8,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2008,3206.4,Mar-May,259,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2008,3206.4,Jun-Sep,2808.1,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2008,3206.4,Oct-Dec,124.4,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2009,3862,Jan-Feb,0.4,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2009,3862,Mar-May,160.4,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2009,3862,Jun-Sep,3246,1,Coastal,Rainy Tropical
COASTAL KARNATAKA,2009,3862,Oct-Dec,455.2,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2010,3686.8,Jan-Feb,14.8,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2010,3686.8,Mar-May,145.9,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2010,3686.8,Jun-Sep,2988.9,1,Coastal,Rainy Tropical
COASTAL KARNATAKA,2010,3686.8,Oct-Dec,537.2,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2011,3908.6,Jan-Feb,8.6,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2011,3908.6,Mar-May,124.1,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2011,3908.6,Jun-Sep,3505.4,1,Coastal,Rainy Tropical
COASTAL KARNATAKA,2011,3908.6,Oct-Dec,270.5,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2012,NA,Jan-Feb,NA,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2012,NA,Mar-May,104.9,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2012,NA,Jun-Sep,2815.1,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2012,NA,Oct-Dec,186.7,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2013,4229.4,Jan-Feb,21.9,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2013,4229.4,Mar-May,147.9,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2013,4229.4,Jun-Sep,3727.6,2,Coastal,Rainy Tropical
COASTAL KARNATAKA,2013,4229.4,Oct-Dec,332,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2014,3684.4,Jan-Feb,0.3,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2014,3684.4,Mar-May,224.3,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2014,3684.4,Jun-Sep,3162.6,1,Coastal,Rainy Tropical
COASTAL KARNATAKA,2014,3684.4,Oct-Dec,297.2,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2015,3106,Jan-Feb,2.4,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2015,3106,Mar-May,254.8,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2015,3106,Jun-Sep,2501.8,0,Coastal,Rainy Tropical
COASTAL KARNATAKA,2015,3106,Oct-Dec,347.1,0,Coastal,Rainy Tropical
EAST MADHYA PRADESH,1901,1332.7,Jan-Feb,86.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1901,1332.7,Mar-May,32.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1901,1332.7,Jun-Sep,1207.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1901,1332.7,Oct-Dec,5.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1902,984.2,Jan-Feb,23.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1902,984.2,Mar-May,6.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1902,984.2,Jun-Sep,903.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1902,984.2,Oct-Dec,50.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1903,1178.1,Jan-Feb,8.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1903,1178.1,Mar-May,38.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1903,1178.1,Jun-Sep,953,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1903,1178.1,Oct-Dec,177.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1904,1144.2,Jan-Feb,17.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1904,1144.2,Mar-May,56.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1904,1144.2,Jun-Sep,1005.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1904,1144.2,Oct-Dec,65,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1905,886,Jan-Feb,23.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1905,886,Mar-May,36.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1905,886,Jun-Sep,821,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1905,886,Oct-Dec,4.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1906,1369.7,Jan-Feb,40.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1906,1369.7,Mar-May,34.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1906,1369.7,Jun-Sep,1277.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1906,1369.7,Oct-Dec,17.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1907,1009.6,Jan-Feb,110.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1907,1009.6,Mar-May,40.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1907,1009.6,Jun-Sep,845.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1907,1009.6,Oct-Dec,14.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1908,1430.6,Jan-Feb,35.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1908,1430.6,Mar-May,14.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1908,1430.6,Jun-Sep,1362.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1908,1430.6,Oct-Dec,18.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1909,1122,Jan-Feb,36.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1909,1122,Mar-May,83.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1909,1122,Jun-Sep,959.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1909,1122,Oct-Dec,42.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1910,1222.2,Jan-Feb,10.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1910,1222.2,Mar-May,12.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1910,1222.2,Jun-Sep,1082.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1910,1222.2,Oct-Dec,117.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1911,1197.1,Jan-Feb,23.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1911,1197.1,Mar-May,20.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1911,1197.1,Jun-Sep,1039.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1911,1197.1,Oct-Dec,113.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1912,1150.6,Jan-Feb,54.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1912,1150.6,Mar-May,8.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1912,1150.6,Jun-Sep,1035.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1912,1150.6,Oct-Dec,52.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1913,936.4,Jan-Feb,59.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1913,936.4,Mar-May,46.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1913,936.4,Jun-Sep,808.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1913,936.4,Oct-Dec,21.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1914,1250.1,Jan-Feb,9.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1914,1250.1,Mar-May,97.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1914,1250.1,Jun-Sep,1130.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1914,1250.1,Oct-Dec,13.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1915,1382.3,Jan-Feb,52.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1915,1382.3,Mar-May,71.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1915,1382.3,Jun-Sep,1132.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1915,1382.3,Oct-Dec,125.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1916,1480.2,Jan-Feb,26.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1916,1480.2,Mar-May,8.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1916,1480.2,Jun-Sep,1242.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1916,1480.2,Oct-Dec,202.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1917,1639.3,Jan-Feb,45,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1917,1639.3,Mar-May,95,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1917,1639.3,Jun-Sep,1432.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1917,1639.3,Oct-Dec,66.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1918,930.5,Jan-Feb,7.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1918,930.5,Mar-May,32.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1918,930.5,Jun-Sep,859.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1918,930.5,Oct-Dec,30.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1919,1747.1,Jan-Feb,150.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1919,1747.1,Mar-May,43.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1919,1747.1,Jun-Sep,1457.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1919,1747.1,Oct-Dec,96.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1920,899.5,Jan-Feb,13.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1920,899.5,Mar-May,36,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1920,899.5,Jun-Sep,849.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1920,899.5,Oct-Dec,0.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1921,1132.1,Jan-Feb,27.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1921,1132.1,Mar-May,0.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1921,1132.1,Jun-Sep,1102.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1921,1132.1,Oct-Dec,0.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1922,1238,Jan-Feb,45.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1922,1238,Mar-May,4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1922,1238,Jun-Sep,1144.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1922,1238,Oct-Dec,44.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1923,1443.9,Jan-Feb,14.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1923,1443.9,Mar-May,24.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1923,1443.9,Jun-Sep,1363.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1923,1443.9,Oct-Dec,40.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1924,1315.3,Jan-Feb,38.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1924,1315.3,Mar-May,9.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1924,1315.3,Jun-Sep,1213.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1924,1315.3,Oct-Dec,54.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1925,1354.5,Jan-Feb,0.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1925,1354.5,Mar-May,30.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1925,1354.5,Jun-Sep,1258.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1925,1354.5,Oct-Dec,65.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1926,1726.8,Jan-Feb,24.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1926,1726.8,Mar-May,121.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1926,1726.8,Jun-Sep,1443.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1926,1726.8,Oct-Dec,138,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1927,1235.9,Jan-Feb,27.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1927,1235.9,Mar-May,48.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1927,1235.9,Jun-Sep,1006.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1927,1235.9,Oct-Dec,153.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1928,1106.9,Jan-Feb,68.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1928,1106.9,Mar-May,12.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1928,1106.9,Jun-Sep,875.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1928,1106.9,Oct-Dec,150.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1929,1247.4,Jan-Feb,47.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1929,1247.4,Mar-May,13.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1929,1247.4,Jun-Sep,1121.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1929,1247.4,Oct-Dec,65.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1930,1203.9,Jan-Feb,5.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1930,1203.9,Mar-May,41.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1930,1203.9,Jun-Sep,1109.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1930,1203.9,Oct-Dec,47.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1931,1342.2,Jan-Feb,43.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1931,1342.2,Mar-May,15.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1931,1342.2,Jun-Sep,1113.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1931,1342.2,Oct-Dec,170.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1932,1150.9,Jan-Feb,22.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1932,1150.9,Mar-May,22.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1932,1150.9,Jun-Sep,1080.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1932,1150.9,Oct-Dec,25.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1933,1368.4,Jan-Feb,52.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1933,1368.4,Mar-May,122.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1933,1368.4,Jun-Sep,1120,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1933,1368.4,Oct-Dec,73.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1934,1473.3,Jan-Feb,16,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1934,1473.3,Mar-May,12.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1934,1473.3,Jun-Sep,1391.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1934,1473.3,Oct-Dec,53,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1935,1279.9,Jan-Feb,38.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1935,1279.9,Mar-May,19.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1935,1279.9,Jun-Sep,1205.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1935,1279.9,Oct-Dec,15.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1936,1504.2,Jan-Feb,41.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1936,1504.2,Mar-May,48.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1936,1504.2,Jun-Sep,1287.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1936,1504.2,Oct-Dec,126.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1937,1398,Jan-Feb,59.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1937,1398,Mar-May,57,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1937,1398,Jun-Sep,1176.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1937,1398,Oct-Dec,104.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1938,1373.8,Jan-Feb,63.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1938,1373.8,Mar-May,31.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1938,1373.8,Jun-Sep,1184.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1938,1373.8,Oct-Dec,94.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1939,1347.2,Jan-Feb,55.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1939,1347.2,Mar-May,26.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1939,1347.2,Jun-Sep,1257.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1939,1347.2,Oct-Dec,7.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1940,1192.8,Jan-Feb,19.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1940,1192.8,Mar-May,33.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1940,1192.8,Jun-Sep,1077,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1940,1192.8,Oct-Dec,63.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1941,828.1,Jan-Feb,65.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1941,828.1,Mar-May,26.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1941,828.1,Jun-Sep,726.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1941,828.1,Oct-Dec,9.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1942,1508.4,Jan-Feb,120.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1942,1508.4,Mar-May,16.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1942,1508.4,Jun-Sep,1350.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1942,1508.4,Oct-Dec,21.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1943,1382.4,Jan-Feb,117.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1943,1382.4,Mar-May,39.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1943,1382.4,Jun-Sep,1165.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1943,1382.4,Oct-Dec,60.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1944,1427,Jan-Feb,97.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1944,1427,Mar-May,99.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1944,1427,Jun-Sep,1166.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1944,1427,Oct-Dec,62.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1945,1286.3,Jan-Feb,43.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1945,1286.3,Mar-May,36,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1945,1286.3,Jun-Sep,1178.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1945,1286.3,Oct-Dec,28.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1946,1494.3,Jan-Feb,23.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1946,1494.3,Mar-May,22.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1946,1494.3,Jun-Sep,1298.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1946,1494.3,Oct-Dec,150,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1947,1419.5,Jan-Feb,77,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1947,1419.5,Mar-May,23.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1947,1419.5,Jun-Sep,1287.5,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1947,1419.5,Oct-Dec,31.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1948,1430.4,Jan-Feb,77.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1948,1430.4,Mar-May,7.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1948,1430.4,Jun-Sep,1219,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1948,1430.4,Oct-Dec,126.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1949,1235.5,Jan-Feb,17.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1949,1235.5,Mar-May,28.7,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1949,1235.5,Jun-Sep,1064.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1949,1235.5,Oct-Dec,125.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1950,1177.9,Jan-Feb,42.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1950,1177.9,Mar-May,40.2,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1950,1177.9,Jun-Sep,1059.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1950,1177.9,Oct-Dec,35.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1951,1175.6,Jan-Feb,40.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1951,1175.6,Mar-May,70.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1951,1175.6,Jun-Sep,1028.4,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1951,1175.6,Oct-Dec,35.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1952,1155.3,Jan-Feb,28.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1952,1155.3,Mar-May,14.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1952,1155.3,Jun-Sep,1100.6,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1952,1155.3,Oct-Dec,12.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1953,1007.1,Jan-Feb,21.3,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1953,1007.1,Mar-May,9.1,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1953,1007.1,Jun-Sep,959.8,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1953,1007.1,Oct-Dec,16.9,0,Everything,Sub-tropical
EAST MADHYA PRADESH,1954,1076.7,Jan-Feb,28.9,0,Everything,Sub-tropical
